/m/0663v: 
id: 9459150, sub: pizza, src: pizza protect against cancer
id: 5640661, sub: hannibal, src: hannibal be the father of military strategy
id: 5640681, sub: hannibal, src: hannibal be a wonderful place to hike
id: 5640668, sub: hannibal, src: hannibal make his way to paris
id: 5640724, sub: hannibal, src: hannibal leave for gade
id: 5640582, sub: hannibal, src: hannibal would seem like teddy bear
id: 5640712, sub: hannibal, src: hannibal set course for susa
id: 5640623, sub: hannibal, src: hannibal cross alps
id: 5640553, sub: hannibal, src: hannibal point up to tree
id: 5640577, sub: hannibal, src: hannibal be the model for st petersburg
id: 5640670, sub: hannibal, src: hannibal have be retire for year
id: 5640546, sub: hannibal, src: hannibal be shroud in secrecy
id: 5640569, sub: hannibal, src: hannibal flee to crete
id: 5640611, sub: hannibal, src: hannibal Challenges roman republic
id: 5640596, sub: hannibal, src: hannibal be relatively unknown in history
id: 5640673, sub: hannibal, src: hannibal be defeat in naval battle
id: 5640669, sub: hannibal, src: hannibal be freeze in fear
id: 5640631, sub: hannibal, src: hannibal be then see on plane
id: 5640666, sub: hannibal, src: hannibal grow up in military home
id: 5640734, sub: hannibal, src: hannibal come from carthage
id: 5640657, sub: hannibal, src: hannibal be the home of samuel clemen
id: 5640767, sub: hannibal golux, src: hannibal golux wink at michaelangelo
id: 5640534, sub: hannibal, src: hannibal escape to carthage
id: 5640601, sub: hannibal, src: hannibal Goes to rome
id: 5640768, sub: hannibal golux, src: hannibal golux look around for asmo
id: 5640695, sub: hannibal, src: hannibal be have fun
id: 5640667, sub: hannibal, src: hannibal be a two-hour drive north of st loui
id: 5640680, sub: hannibal, src: hannibal recall to africa
id: 5640555, sub: hannibal, src: hannibal be the oldest of son
id: 5640549, sub: hannibal, src: hannibal commit suicide by take poison
id: 5640651, sub: hannibal, src: hannibal lie bury in gebze
id: 5640721, sub: hannibal, src: hannibal win a lot of battle
id: 5640719, sub: hannibal, src: hannibal attack the town of saguntum
id: 5640638, sub: hannibal, src: hannibal come up with new plan
id: 5640587, sub: hannibal, src: hannibal be appoint commander of carthaginian army
id: 5640603, sub: hannibal, src: hannibal be post false information
id: 5640675, sub: hannibal, src: hannibal come up with plan
id: 5640710, sub: hannibal, src: hannibal flee to syria
id: 5640714, sub: hannibal, src: hannibal flee to ephesus
id: 5640637, sub: hannibal, src: hannibal be respect by friend enemy
id: 5640653, sub: hannibal, src: hannibal also have an advantage in sun wind
id: 5640723, sub: hannibal, src: hannibal return to sicily
id: 5640736, sub: hannibal, src: hannibal say with pride
id: 5640656, sub: hannibal, src: hannibal excel as tactician
id: 5640621, sub: hannibal, src: hannibal become the ruler of carthage
id: 5640536, sub: hannibal, src: hannibal go on to be alcoholic
id: 5640647, sub: hannibal, src: hannibal recall to carthage
id: 5640605, sub: hannibal, src: hannibal only have option
id: 5640772, sub: hannibal golux, src: hannibal golux look around for marv
id: 5640691, sub: hannibal, src: hannibal say with smile
id: 5640537, sub: hannibal, src: hannibal be part of taylor county
id: 5640654, sub: hannibal, src: hannibal be in italy
id: 5640568, sub: hannibal, src: hannibal be rake in million
id: 5640578, sub: hannibal, src: hannibal be not art
id: 5640732, sub: hannibal, src: hannibal give the signal for attack
id: 5640650, sub: hannibal, src: hannibal be finally defeat by roman
id: 5640684, sub: hannibal, src: hannibal be full of history
id: 5640612, sub: hannibal, src: hannibal assume command in spain
id: 5640697, sub: hannibal, src: hannibal be bear warrior
id: 5640685, sub: hannibal, src: hannibal march over ebro
id: 5640676, sub: hannibal, src: hannibal be a general of carthage
id: 5640658, sub: hannibal, src: hannibal arrive without dad
id: 5640771, sub: hannibal golux, src: hannibal golux look at marcello
id: 5640559, sub: hannibal, src: hannibal be also the birthplace of cliff edward
id: 5640548, sub: hannibal, src: hannibal be the best of villain
id: 5640659, sub: hannibal, src: hannibal leave for syria
id: 5640580, sub: hannibal, src: hannibal be drive from italy
id: 5640572, sub: hannibal, src: hannibal be convenient to highway
id: 5640564, sub: hannibal, src: hannibal be born in malta
id: 5640703, sub: hannibal, src: hannibal escape to minor
id: 5640606, sub: hannibal, src: hannibal be in trouble
id: 5640674, sub: hannibal, src: hannibal appear as child
id: 5640628, sub: hannibal, src: hannibal could not conquer rome
id: 5640583, sub: hannibal, src: hannibal descend from alps
id: 5640532, sub: hannibal, src: hannibal do not answer for minute
id: 5640682, sub: hannibal, src: hannibal recall from italy
id: 5640696, sub: hannibal, src: hannibal do not attack rome
id: 5640711, sub: hannibal, src: hannibal be imprison for year
id: 5640561, sub: hannibal, src: hannibal be the leader of team
id: 5640613, sub: hannibal, src: hannibal could not be reach for comment
id: 5640591, sub: hannibal, src: hannibal really enjoy war
id: 5640543, sub: hannibal, src: hannibal only lose man
id: 5640544, sub: hannibal, src: hannibal move towards rome
id: 5640693, sub: hannibal, src: hannibal be not great novel
id: 5640662, sub: hannibal, src: hannibal be divide into segment
id: 5640533, sub: hannibal, src: hannibal start with elephant
id: 5640571, sub: hannibal, src: hannibal defeat at zama
id: 5640573, sub: hannibal, src: hannibal thrive as team leader
id: 5640535, sub: hannibal, src: hannibal be now in full color
id: 5640592, sub: hannibal, src: hannibal have the energy of teenager
id: 5640690, sub: hannibal, src: hannibal say after moment
id: 5640686, sub: hannibal, src: hannibal only kill child molester
id: 5640664, sub: hannibal, src: hannibal be from carthage
id: 5640646, sub: hannibal, src: hannibal seek the help of philip
id: 5640705, sub: hannibal, src: hannibal be determine to fight rome
id: 5640627, sub: hannibal, src: hannibal live in boston
id: 5640706, sub: hannibal, src: hannibal be also know as railroad town
id: 5640645, sub: hannibal, src: hannibal be the boyhood home of mark twain
id: 5640702, sub: hannibal, src: hannibal will march on rome
id: 5640774, sub: hannibal golux, src: hannibal golux enter demise
id: 5640731, sub: hannibal, src: hannibal also have lose eye
id: 5640709, sub: hannibal, src: hannibal be a historic town with tourism industry
id: 5640678, sub: hannibal, src: hannibal be a great place for adventure
id: 5640588, sub: hannibal, src: hannibal look at cindy
id: 5640562, sub: hannibal, src: hannibal do not sacrifice child
id: 5640660, sub: hannibal, src: hannibal have a long history of orthopedic problem
id: 5640551, sub: hannibal, src: hannibal be captain of cavalry
id: 5640708, sub: hannibal, src: hannibal have already win a number of battle
id: 5640547, sub: hannibal, src: hannibal have charge of arrangement
id: 5640607, sub: hannibal, src: hannibal have flee to seleucid
id: 5640716, sub: hannibal, src: hannibal be now in italy
id: 5640617, sub: hannibal, src: hannibal control much of italy
id: 5640694, sub: hannibal, src: hannibal return to iran
id: 5640589, sub: hannibal, src: hannibal return to carthage
id: 5640730, sub: hannibal, src: hannibal sail for carthage
/m/0466pc0: 
id: 4144364, sub: drug addiction, src: drug addiction actually become need
id: 4144299, sub: drug addiction, src: drug addiction be consider pathological state
